"Title","User","Domain","Bot","Comment","Server URL","Full URL"
"File:Diamant ! Polka de concert pour cor net à pistons avec accompagnement... d'harmonie ou fanfare par J. Reynaud - bpt6k1507003s (13 of 42).jpg","Gzen92Bot","commons.wikimedia.org","true","Gallica bpt6k1507003s","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:Diamant ! Polka de concert pour cor net à pistons avec accompagnement... d'harmonie ou fanfare par J. Reynaud - bpt6k1507003s (13 of 42).jpg"
"File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (4).jpg","Damian B Oh","commons.wikimedia.org","false","Uploaded own work with UploadWizard","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (4).jpg"
"File:Sankt Valentin Kirche innen Verdings Klausen.jpg","MrKeefeJohn","commons.wikimedia.org","false","Moving from [[Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings]] to [[Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings - Interior]]","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:Sankt Valentin Kirche innen Verdings Klausen.jpg"
"Category:すべてのスタブ記事","BlueStreem","ja.wikipedia.org","false","[[:MY INVITATION]]をカテゴリに追加","https://ja.wikipedia.org","https://ja.wikipedia.org/wiki/Category:すべてのスタブ記事"
"Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings - Interior","MrKeefeJohn","commons.wikimedia.org","false","[[:File:Sankt Valentin Kirche Fresco Verdings Klausen.jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings - Interior"
"Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings - Interior","MrKeefeJohn","commons.wikimedia.org","false","[[:File:Sankt Valentin Kirche Altar Verdings Klausen.jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings - Interior"
"Luokka:Esbjergin kunta","Joona1999","fi.wikipedia.org","false","[[:Hunderup]] lisätty luokkaan","https://fi.wikipedia.org","https://fi.wikipedia.org/wiki/Luokka:Esbjergin kunta"
"Category:アルバム関連のスタブ項目","BlueStreem","ja.wikipedia.org","false","[[:MY INVITATION]]をカテゴリに追加","https://ja.wikipedia.org","https://ja.wikipedia.org/wiki/Category:アルバム関連のスタブ項目"
"Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings","MrKeefeJohn","commons.wikimedia.org","false","[[:File:Sankt Valentin Kirche Fresco Verdings Klausen.jpg]] removed from category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings"
"Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings","MrKeefeJohn","commons.wikimedia.org","false","[[:File:Sankt Valentin Kirche Altar Verdings Klausen.jpg]] removed from category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings"
"Category:八神純子のアルバム","BlueStreem","ja.wikipedia.org","false","[[:MY INVITATION]]をカテゴリに追加","https://ja.wikipedia.org","https://ja.wikipedia.org/wiki/Category:八神純子のアルバム"
"File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (6).jpg","Damian B Oh","commons.wikimedia.org","false","Uploaded own work with UploadWizard","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (6).jpg"
"Q69771285","KrBot","www.wikidata.org","true","/* wbsetlabel-set:1|nl */ Vaginal bacterial colonization in correlation to hormone status and cervix cytology","https://www.wikidata.org","https://www.wikidata.org/wiki/Q69771285"
"Category:Uses of Wikidata Infobox","B25es","commons.wikimedia.org","false","[[:Category:Cedramán]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Uses of Wikidata Infobox"
"Category:1990年のアルバム","BlueStreem","ja.wikipedia.org","false","[[:MY INVITATION]]をカテゴリに追加","https://ja.wikipedia.org","https://ja.wikipedia.org/wiki/Category:1990年のアルバム"
"Category:Uses of Wikidata Infobox with maps","B25es","commons.wikimedia.org","false","[[:Category:Cedramán]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Uses of Wikidata Infobox with maps"
"Category:Flickr file uploaded by Superzerocool pending review cc-by-2.0","MGA73bot2","commons.wikimedia.org","true","[[:File:WLM14ES - 16102009 210637 CRDB 1112 - .jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Flickr file uploaded by Superzerocool pending review cc-by-2.0"
"File:Kathivanoor Veeran Theyyam Mambalam, Kannur 14.jpg","Atheenasiji","commons.wikimedia.org","false","/* wbsetclaim-update:2||1 */ [[d:Special:EntityPage/P180]]: [[d:Special:EntityPage/Q16137384]], ([[:toolforge:editgroups-commons/b/CB/34c0bf52513|details]])","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:Kathivanoor Veeran Theyyam Mambalam, Kannur 14.jpg"
"Category:Pages with coordinates","B25es","commons.wikimedia.org","false","[[:Category:Cedramán]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Pages with coordinates"
"Jean-Michel Lapin","Ciseleur","fr.wikipedia.org","false","","https://fr.wikipedia.org","https://fr.wikipedia.org/wiki/Jean-Michel Lapin"
"Q5823832","Ideophagous","www.wikidata.org","false","/* wbsetdescription-add:1|ary */ دوّار ف إيران, #quickstatements; #temporary_batch_1750571443924","https://www.wikidata.org","https://www.wikidata.org/wiki/Q5823832"
"Category:Divriği Woodwork in Ethnographic Museum in Sivas","Dosseman","commons.wikimedia.org","false","[[:File:Atatürk Congress and Ethnographic Museum in Sivas - Divrigi woodwork 8180.jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Divriği Woodwork in Ethnographic Museum in Sivas"
"File:OJ C 457 of 2016 - PL Polish.pdf","SchlurcherBot","commons.wikimedia.org","true","/* wbeditentity-update:0| */ automatically adding [[Commons:Structured data|structured data]] based on file information: meta","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:OJ C 457 of 2016 - PL Polish.pdf"
"Wikipedia:削除依頼/イケメン 20250622","柏尾菓子","ja.wikipedia.org","false","/* (*緊特){{Page|イケメン}} */ コメント","https://ja.wikipedia.org","https://ja.wikipedia.org/wiki/Wikipedia:削除依頼/イケメン 20250622"
"Category:Ethnographic Museum in Sivas","Dosseman","commons.wikimedia.org","false","[[:File:Atatürk Congress and Ethnographic Museum in Sivas - Divrigi woodwork 8180.jpg]] removed from category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Ethnographic Museum in Sivas"
"Q121308618","Chobot","www.wikidata.org","true","/* wbeditentity-update:0| */ Added [[wikipedia:ko:분류:후난성의 재난]]","https://www.wikidata.org","https://www.wikidata.org/wiki/Q121308618"
"The Baron (film, 1911)","Fredojoda","fr.wikipedia.org","false","Nouvelle page : {{Titre en italique|en}} {{Ébauche|film américain}} '''''{{langue|en|The Baron}}''''' est un [[Cinéma américain|film américain]] de [[comédie]] réalisé par [[Mack Sennett]], sorti en 1911.  == Synopsis == {{...}} <!-- Par respect du droit d'auteur, il est strictement interdit de recopier les synopsis fournis par le distributeur ou trouvés sur Internet ou tout autre support (livre, magazine, etc ...). Merci de rédiger vous même le résumé du film. -->  == Fiche t...","https://fr.wikipedia.org","https://fr.wikipedia.org/wiki/The Baron (film, 1911)"
"不義之戰","Willy1018-bot","zh.wikipedia.org","true","[[Wikipedia:机器人/作业请求#請求批量替換所有lang-xx模板為langx模板|BOTR]]：批量替換所有lang-xx模板為langx模板","https://zh.wikipedia.org","https://zh.wikipedia.org/wiki/不義之戰"
"Category:Former monarchies of India","Victor Ningthemcha","simple.wikipedia.org","false","[[:Category:Khuman kingdom]] added to category","https://simple.wikipedia.org","https://simple.wikipedia.org/wiki/Category:Former monarchies of India"
"Q69771285","KrBot","www.wikidata.org","true","/* wbsetlabel-set:1|sq */ Vaginal bacterial colonization in correlation to hormone status and cervix cytology","https://www.wikidata.org","https://www.wikidata.org/wiki/Q69771285"
"File:Sankt Valentin Kirche Kreuzwegstation II Verdings Klausen.jpg","MrKeefeJohn","commons.wikimedia.org","false","Moving from [[Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings]] to [[Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings - Interior]]","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:Sankt Valentin Kirche Kreuzwegstation II Verdings Klausen.jpg"
"Category:Information field template with formatting","DPLA bot","commons.wikimedia.org","true","[[:File:Number 505 (Serial 505) - DPLA - 25e3d6b883f748bbc246085089e3a2ea (page 59).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Information field template with formatting"
"Category:Media contributed by the Digital Public Library of America","DPLA bot","commons.wikimedia.org","true","[[:File:Number 505 (Serial 505) - DPLA - 25e3d6b883f748bbc246085089e3a2ea (page 59).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Media contributed by the Digital Public Library of America"
"Category:Creative Commons Attribution-Share Alike missing SDC copyright status","Damian B Oh","commons.wikimedia.org","false","[[:File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (4).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Creative Commons Attribution-Share Alike missing SDC copyright status"
"Category:Media contributed by the National Archives and Records Administration","DPLA bot","commons.wikimedia.org","true","[[:File:Number 505 (Serial 505) - DPLA - 25e3d6b883f748bbc246085089e3a2ea (page 59).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Media contributed by the National Archives and Records Administration"
"Category:Media contributed by National Archives at College Park - Textual Reference","DPLA bot","commons.wikimedia.org","true","[[:File:Number 505 (Serial 505) - DPLA - 25e3d6b883f748bbc246085089e3a2ea (page 59).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Media contributed by National Archives at College Park - Textual Reference"
"Category:CC-BY-SA-4.0","Damian B Oh","commons.wikimedia.org","false","[[:File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (4).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:CC-BY-SA-4.0"
"File:Junio 2025, Villahermosa del Río 19.jpg","BotMultichillT","commons.wikimedia.org","true","/* wbeditentity-update:0| */ Adding structured data: source, author & copyright","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:Junio 2025, Villahermosa del Río 19.jpg"
"Category:Creative Commons Attribution-Share Alike missing SDC copyright status","Damian B Oh","commons.wikimedia.org","false","[[:File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (6).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Creative Commons Attribution-Share Alike missing SDC copyright status"
"Категория:Население Тбилиси","Fleur-de-farine","ru.wikipedia.org","false","[[ВП:←|←]] Новая страница: «[[Категория:Общество Тбилиси]] [[Категория:Население Грузии|*Тбилиси]]»","https://ru.wikipedia.org","https://ru.wikipedia.org/wiki/Категория:Население Тбилиси"
"File:Am Rütschlehen, 3, Fechenheim, Frankfurt am Main.jpg","SchlurcherBot","commons.wikimedia.org","true","/* wbeditentity-update:0| */ automatically adding [[Commons:Structured data|structured data]] based on file information","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:Am Rütschlehen, 3, Fechenheim, Frankfurt am Main.jpg"
"Category:CC-BY-SA-4.0","Damian B Oh","commons.wikimedia.org","false","[[:File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (6).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:CC-BY-SA-4.0"
"ويلهيلم ڤون ترايتيور","GhalyBot","arz.wikipedia.org","true","/* حياته */ تعديل و تمصير، غير: ]], ← ]].","https://arz.wikipedia.org","https://arz.wikipedia.org/wiki/ويلهيلم ڤون ترايتيور"
"Category:Digital Public Library of America files missing required SDC statements","DPLA bot","commons.wikimedia.org","true","[[:File:Number 505 (Serial 505) - DPLA - 25e3d6b883f748bbc246085089e3a2ea (page 59).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Digital Public Library of America files missing required SDC statements"
"Category:Creative Commons Attribution-Share Alike 4.0 missing SDC copyright license","Damian B Oh","commons.wikimedia.org","false","[[:File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (6).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Creative Commons Attribution-Share Alike 4.0 missing SDC copyright license"
"Category:Creative Commons Attribution-Share Alike 4.0 missing SDC copyright license","Damian B Oh","commons.wikimedia.org","false","[[:File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (4).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Creative Commons Attribution-Share Alike 4.0 missing SDC copyright license"
"Category:Digital Public Library of America files missing creator","DPLA bot","commons.wikimedia.org","true","[[:File:Number 505 (Serial 505) - DPLA - 25e3d6b883f748bbc246085089e3a2ea (page 59).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Digital Public Library of America files missing creator"
"Category:Self-published work","Damian B Oh","commons.wikimedia.org","false","[[:File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (4).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Self-published work"
"Category:PD US","DPLA bot","commons.wikimedia.org","true","[[:File:Number 505 (Serial 505) - DPLA - 25e3d6b883f748bbc246085089e3a2ea (page 59).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:PD US"
"Category:Self-published work missing SDC copyright license","Damian B Oh","commons.wikimedia.org","false","[[:File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (4).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Self-published work missing SDC copyright license"
"Category:Self-published work","Damian B Oh","commons.wikimedia.org","false","[[:File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (6).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Self-published work"
"Category:Range Rover Sport Series I","Damian B Oh","commons.wikimedia.org","false","[[:File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (4).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Range Rover Sport Series I"
"Category:PD-US missing SDC copyright status","DPLA bot","commons.wikimedia.org","true","[[:File:Number 505 (Serial 505) - DPLA - 25e3d6b883f748bbc246085089e3a2ea (page 59).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:PD-US missing SDC copyright status"
"Category:Self-published work missing SDC copyright license","Damian B Oh","commons.wikimedia.org","false","[[:File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (6).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Self-published work missing SDC copyright license"
"Q69771285","KrBot","www.wikidata.org","true","/* wbsetclaimvalue:1| */ [[Property:P1476]]: Vaginal bacterial colonization in correlation to hormone status and cervix cytology","https://www.wikidata.org","https://www.wikidata.org/wiki/Q69771285"
"Category:White Land Rover SUVs","Damian B Oh","commons.wikimedia.org","false","[[:File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (4).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:White Land Rover SUVs"
"Kōji Chikamoto","Barras","simple.wikipedia.org","false","+[[Category:1994 births]]; +[[Category:Living people]]; +[[Category:Japanese baseball players]] using [[Help:Gadget-HotCat|HotCat]]","https://simple.wikipedia.org","https://simple.wikipedia.org/wiki/Kōji Chikamoto"
"분류:후난성의 재난","Choboty","ko.wikipedia.org","true","봇: 오래된 인터위키 링크를 정리함","https://ko.wikipedia.org","https://ko.wikipedia.org/wiki/분류:후난성의 재난"
"Category:Public domain files using NoC-US rights statement","DPLA bot","commons.wikimedia.org","true","[[:File:Number 505 (Serial 505) - DPLA - 25e3d6b883f748bbc246085089e3a2ea (page 59).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Public domain files using NoC-US rights statement"
"Category:Range Rover Sport Series I","Damian B Oh","commons.wikimedia.org","false","[[:File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (6).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Range Rover Sport Series I"
"File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (5).jpg","Damian B Oh","commons.wikimedia.org","false","Uploaded own work with UploadWizard","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (5).jpg"
"File:Sankt Valentin Kirche Marienaltar Verdings Klausen.jpg","MrKeefeJohn","commons.wikimedia.org","false","Moving from [[Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings]] to [[Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings - Interior]]","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:Sankt Valentin Kirche Marienaltar Verdings Klausen.jpg"
"File:NDL1031342 大里郡神社誌 part1.pdf","MidleadingBot","commons.wikimedia.org","true","/* wbeditentity-update:0| */","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:NDL1031342 大里郡神社誌 part1.pdf"
"Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings - Interior","MrKeefeJohn","commons.wikimedia.org","false","[[:File:Sankt Valentin Kirche innen Verdings Klausen.jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings - Interior"
"Category:White Land Rover SUVs","Damian B Oh","commons.wikimedia.org","false","[[:File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (6).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:White Land Rover SUVs"
"Q110983769","Looniverse","www.wikidata.org","false","/* wbsetqualifier-add:1| */ [[Property:P3450]]: [[Q106771134]], #quickstatements; #temporary_batch_1750579824290","https://www.wikidata.org","https://www.wikidata.org/wiki/Q110983769"
"Category:Artworks without Wikidata item","DPLA bot","commons.wikimedia.org","true","[[:File:Number 505 (Serial 505) - DPLA - 25e3d6b883f748bbc246085089e3a2ea (page 59).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Artworks without Wikidata item"
"File:Frankfurt-Bergen, Marktstraße, Goldener Engel.jpg","SchlurcherBot","commons.wikimedia.org","true","/* wbeditentity-update:0| */ automatically adding [[Commons:Structured data|structured data]] based on file information","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:Frankfurt-Bergen, Marktstraße, Goldener Engel.jpg"
"Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings","MrKeefeJohn","commons.wikimedia.org","false","[[:File:Sankt Valentin Kirche innen Verdings Klausen.jpg]] removed from category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings"
"Discussione:Videomusic","79.44.137.23","it.wikipedia.org","false","/* Cambio logo Videomusic */ nuova sezione","https://it.wikipedia.org","https://it.wikipedia.org/wiki/Discussione:Videomusic"
"Q111299841","Florentyna","www.wikidata.org","false","/* wbsetdescription-add:1|zh-hk */ 羽毛球錦標賽, [[:toollabs:quickstatements/#/batch/247863|batch #247863]]","https://www.wikidata.org","https://www.wikidata.org/wiki/Q111299841"
"File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (4).jpg","Damian B Oh","commons.wikimedia.org","false","/* wbeditentity-update-languages-and-other-short:0||en */","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (4).jpg"
"Q14622100","SR5","www.wikidata.org","false","/* wbsetdescription-remove:1|en */ taxon, [[:toollabs:quickstatements/#/batch/247955|batch #247955]]","https://www.wikidata.org","https://www.wikidata.org/wiki/Q14622100"
"Q5823834","Ideophagous","www.wikidata.org","false","/* wbsetdescription-add:1|ary */ دوّار ف إيران, #quickstatements; #temporary_batch_1750571443924","https://www.wikidata.org","https://www.wikidata.org/wiki/Q5823834"
"Category:Files from Gallica","Gzen92Bot","commons.wikimedia.org","true","[[:File:Diamant ! Polka de concert pour cor net à pistons avec accompagnement... d'harmonie ou fanfare par J. Reynaud - bpt6k1507003s (13 of 42).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Files from Gallica"
"File:Mull of Galloway Trail Information Board - geograph.org.uk - 3621295.jpg","Malcolma","commons.wikimedia.org","false","removed [[Category:Mull of Galloway]]; added [[Category:Mull of Galloway Trail]]","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:Mull of Galloway Trail Information Board - geograph.org.uk - 3621295.jpg"
"Category:Artworks without Wikidata item","Gzen92Bot","commons.wikimedia.org","true","[[:File:Diamant ! Polka de concert pour cor net à pistons avec accompagnement... d'harmonie ou fanfare par J. Reynaud - bpt6k1507003s (13 of 42).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Artworks without Wikidata item"
"Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings - Interior","MrKeefeJohn","commons.wikimedia.org","false","[[:File:Sankt Valentin Kirche Apsis Verdings Klausen.jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings - Interior"
"Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings","MrKeefeJohn","commons.wikimedia.org","false","[[:File:Sankt Valentin Kirche Apsis Verdings Klausen.jpg]] removed from category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings"
"Category:PD France","Gzen92Bot","commons.wikimedia.org","true","[[:File:Diamant ! Polka de concert pour cor net à pistons avec accompagnement... d'harmonie ou fanfare par J. Reynaud - bpt6k1507003s (13 of 42).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:PD France"
"File:Seigantoji8458.JPG","Verdy p","commons.wikimedia.org","false","Moving from [[Category:Nio]] to [[Category:Nio (agyō)]]","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:Seigantoji8458.JPG"
"Category:PD US expired","Gzen92Bot","commons.wikimedia.org","true","[[:File:Diamant ! Polka de concert pour cor net à pistons avec accompagnement... d'harmonie ou fanfare par J. Reynaud - bpt6k1507003s (13 of 42).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:PD US expired"
"Category:PD-US missing SDC copyright status","Gzen92Bot","commons.wikimedia.org","true","[[:File:Diamant ! Polka de concert pour cor net à pistons avec accompagnement... d'harmonie ou fanfare par J. Reynaud - bpt6k1507003s (13 of 42).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:PD-US missing SDC copyright status"
"Q29740618","Kbseah","www.wikidata.org","false","/* wbsetlabel-add:1|mul */ Varanus douarrha, [[:toollabs:quickstatements/#/batch/247940|batch #247940]]","https://www.wikidata.org","https://www.wikidata.org/wiki/Q29740618"
"Q135008772","Blackgirlmighty","www.wikidata.org","false","/* wbsetclaim-create:2||1 */ [[Property:P569]]: 9 March 2003","https://www.wikidata.org","https://www.wikidata.org/wiki/Q135008772"
"Category:Sheet music from Gallica (Bibliothèque nationale de France) uploaded by Gzen92Bot","Gzen92Bot","commons.wikimedia.org","true","[[:File:Diamant ! Polka de concert pour cor net à pistons avec accompagnement... d'harmonie ou fanfare par J. Reynaud - bpt6k1507003s (13 of 42).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Sheet music from Gallica (Bibliothèque nationale de France) uploaded by Gzen92Bot"
"File:De La Salle Yearbook 1964; Delta 1964 - DPLA - 0efbe38b49fb7afa7b8189e3f6dd17e6 (page 118).jpg","SchlurcherBot","commons.wikimedia.org","true","/* wbeditentity-update:0| */ automatically modify [[Commons:Structured data|structured data]] based on file information: meta","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:De La Salle Yearbook 1964; Delta 1964 - DPLA - 0efbe38b49fb7afa7b8189e3f6dd17e6 (page 118).jpg"
"Category:Diamant ! Polka de concert pour cor net à pistons avec accompagnement... d'harmonie ou fanfare par J. Reynaud - bpt6k1507003s","Gzen92Bot","commons.wikimedia.org","true","[[:File:Diamant ! Polka de concert pour cor net à pistons avec accompagnement... d'harmonie ou fanfare par J. Reynaud - bpt6k1507003s (13 of 42).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Diamant ! Polka de concert pour cor net à pistons avec accompagnement... d'harmonie ou fanfare par J. Reynaud - bpt6k1507003s"
"File:Yuebolou Tower 20170824-2.jpg","Emijrpbot","commons.wikimedia.org","true","/* wbeditentity-update:0| */ BOT - Adding [[Commons:Structured data|structured data]] based on file information: media type","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:Yuebolou Tower 20170824-2.jpg"
"Q111299867","Florentyna","www.wikidata.org","false","/* wbsetdescription-add:1|zh-hk */ 羽毛球錦標賽, [[:toollabs:quickstatements/#/batch/247863|batch #247863]]","https://www.wikidata.org","https://www.wikidata.org/wiki/Q111299867"
"File:Sankt Valentin Kirche Frescos Silvester Hieronymus Verdings Klausen.jpg","MrKeefeJohn","commons.wikimedia.org","false","Moving from [[Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings]] to [[Category:St. Valentin mit Friedhofskapelle und Friedhof in Verdings - Interior]]","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:Sankt Valentin Kirche Frescos Silvester Hieronymus Verdings Klausen.jpg"
"User:StefenTower/WPLouMostEdited","SDZeroBot","en.wikipedia.org","true","Updating database report: periodic update","https://en.wikipedia.org","https://en.wikipedia.org/wiki/User:StefenTower/WPLouMostEdited"
"File:Fonds du Théâtre des Variétés. II. Partitions. Partitions associées à des représentations datées. 1871-1880. 1873. La vie parisienne - opéra bouffe en 3 actes - livret de Henri Meilhac et... - btv1b52515991z (0560 of 1010).jpg","Gzen92Bot","commons.wikimedia.org","true","Gallica btv1b52515991z","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/File:Fonds du Théâtre des Variétés. II. Partitions. Partitions associées à des représentations datées. 1871-1880. 1873. La vie parisienne - opéra bouffe en 3 actes - livret de Henri Meilhac et... - btv1b52515991z (0560 of 1010).jpg"
"Архів:Ревізькі казки Київської губернії/1850","Alexkrakovsky","uk.wikisource.org","false","/* Канівський повіт */","https://uk.wikisource.org","https://uk.wikisource.org/wiki/Архів:Ревізькі казки Київської губернії/1850"
"Category:Creative Commons Attribution-Share Alike missing SDC copyright status","Damian B Oh","commons.wikimedia.org","false","[[:File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (5).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:Creative Commons Attribution-Share Alike missing SDC copyright status"
"Category:CC-BY-SA-4.0","Damian B Oh","commons.wikimedia.org","false","[[:File:Land Rover Range Rover Sport SDV6 HSE L320 FL Fuji White (5).jpg]] added to category","https://commons.wikimedia.org","https://commons.wikimedia.org/wiki/Category:CC-BY-SA-4.0"
